dt,x,y,position,velocity,acceleration,jerk,heading
0.200000,50.339610,161.888405,0.200000,2.000000,10.000000,50.000000,0.013987
0.200000,50.939557,161.896309,0.800000,4.000000,10.000000,0.000000,0.012362
0.200000,51.939496,161.907326,1.800000,6.000000,10.000000,0.000000,0.009677
0.200000,53.339453,161.918269,3.200000,8.000000,10.000000,0.000000,0.005966
0.200000,55.139439,161.924774,5.000000,10.000000,10.000000,0.000000,0.001278
0.200000,57.139436,161.922212,7.000000,10.000000,0.000000,-50.000000,6.279365
0.200000,59.139393,161.909573,9.000000,10.000000,0.000000,0.000000,6.274386
0.200000,61.139265,161.887093,11.000000,10.000000,0.000000,0.000000,6.269524
0.200000,63.139005,161.855010,13.000000,10.000000,0.000000,0.000000,6.264782
0.200000,65.138574,161.813564,15.000000,10.000000,0.000000,0.000000,6.260160
0.200000,67.137933,161.762997,17.000000,10.000000,0.000000,0.000000,6.255658
0.200000,69.137048,161.703550,19.000000,10.000000,0.000000,0.000000,6.251277
0.200000,71.135887,161.635467,21.000000,10.000000,0.000000,0.000000,6.247018
0.200000,73.134423,161.558993,23.000000,10.000000,0.000000,0.000000,6.242880
0.200000,75.132631,161.474373,25.000000,10.000000,0.000000,0.000000,6.238865
0.200000,77.130488,161.381853,27.000000,10.000000,0.000000,0.000000,6.234973
0.200000,79.127977,161.281680,29.000000,10.000000,0.000000,0.000000,6.231203
0.200000,81.125080,161.174100,31.000000,10.000000,0.000000,0.000000,6.227557
0.200000,83.121785,161.059363,33.000000,10.000000,0.000000,0.000000,6.224034
0.200000,85.118081,160.937715,35.000000,10.000000,0.000000,0.000000,6.220634
0.200000,87.113960,160.809405,37.000000,10.000000,0.000000,0.000000,6.217359
0.200000,89.109417,160.674681,39.000000,10.000000,0.000000,0.000000,6.214207
0.200000,91.104447,160.533793,41.000000,10.000000,0.000000,0.000000,6.211179
0.200000,93.099051,160.386989,43.000000,10.000000,0.000000,0.000000,6.208276
0.200000,95.093230,160.234518,45.000000,10.000000,0.000000,0.000000,6.205496
0.200000,97.086988,160.076628,47.000000,10.000000,0.000000,0.000000,6.202841
0.200000,99.080329,159.913570,49.000000,10.000000,0.000000,0.000000,6.200310
0.200000,101.073262,159.745590,51.000000,10.000000,0.000000,0.000000,6.197904
0.200000,103.065795,159.572939,53.000000,10.000000,0.000000,0.000000,6.195621
0.200000,105.057941,159.395865,55.000000,10.000000,0.000000,0.000000,6.193463
0.200000,107.049711,159.214615,57.000000,10.000000,0.000000,0.000000,6.191430
0.200000,109.041119,159.029439,59.000000,10.000000,0.000000,0.000000,6.189520
0.200000,111.032183,158.840585,61.000000,10.000000,0.000000,0.000000,6.187735
0.200000,113.022917,158.648299,63.000000,10.000000,0.000000,0.000000,6.186074
0.200000,115.013342,158.452831,65.000000,10.000000,0.000000,0.000000,6.184537
0.200000,117.003477,158.254427,67.000000,10.000000,0.000000,0.000000,6.183124
0.200000,118.993342,158.053335,69.000000,10.000000,0.000000,0.000000,6.181835
0.200000,120.982958,157.849802,71.000000,10.000000,0.000000,0.000000,6.180670
0.200000,122.972349,157.644075,73.000000,10.000000,0.000000,0.000000,6.179630
0.200000,124.961538,157.436402,75.000000,10.000000,0.000000,0.000000,6.178713
0.200000,126.950548,157.227027,77.000000,10.000000,0.000000,0.000000,6.177920
0.200000,128.939405,157.016200,79.000000,10.000000,0.000000,0.000000,6.177251
0.200000,130.928133,156.804165,81.000000,10.000000,0.000000,0.000000,6.176706
0.200000,132.916759,156.591169,83.000000,10.000000,0.000000,0.000000,6.176285
0.200000,134.905308,156.377458,85.000000,10.000000,0.000000,0.000000,6.175987
0.200000,136.893807,156.163279,87.000000,10.000000,0.000000,0.000000,6.175814
0.200000,138.882282,155.948878,89.000000,10.000000,0.000000,0.000000,6.175764
0.200000,140.870759,155.734502,91.000000,10.000000,0.000000,0.000000,6.175838
0.200000,142.859266,155.520395,93.000000,10.000000,0.000000,0.000000,6.176036
0.200000,144.847828,155.306805,95.000000,10.000000,0.000000,0.000000,6.176357
0.200000,146.836472,155.093977,97.000000,10.000000,0.000000,0.000000,6.176803
0.200000,148.825224,154.882159,99.000000,10.000000,0.000000,0.000000,6.177372
0.200000,150.814109,154.671596,101.000000,10.000000,0.000000,0.000000,6.178065
0.200000,152.803152,154.462535,103.000000,10.000000,0.000000,0.000000,6.178882
0.200000,154.792378,154.255223,105.000000,10.000000,0.000000,0.000000,6.179823
0.200000,156.781811,154.049905,107.000000,10.000000,0.000000,0.000000,6.180888
0.200000,158.771475,153.846830,109.000000,10.000000,0.000000,0.000000,6.182077
0.200000,160.761390,153.646245,111.000000,10.000000,0.000000,0.000000,6.183390
0.200000,162.751580,153.448395,113.000000,10.000000,0.000000,0.000000,6.184827
0.200000,164.742064,153.253530,115.000000,10.000000,0.000000,0.000000,6.186389
0.200000,166.732862,153.061896,117.000000,10.000000,0.000000,0.000000,6.188074
0.200000,168.723991,152.873741,119.000000,10.000000,0.000000,0.000000,6.189884
0.200000,170.715469,152.689313,121.000000,10.000000,0.000000,0.000000,6.191817
0.200000,172.707312,152.508860,123.000000,10.000000,0.000000,0.000000,6.193876
0.200000,174.699532,152.332631,125.000000,10.000000,0.000000,0.000000,6.196058
0.200000,176.692143,152.160874,127.000000,10.000000,0.000000,0.000000,6.198364
0.200000,178.685155,151.993838,129.000000,10.000000,0.000000,0.000000,6.200795
0.200000,180.678577,151.831770,131.000000,10.000000,0.000000,0.000000,6.203351
0.200000,182.672416,151.674921,133.000000,10.000000,0.000000,0.000000,6.206030
0.200000,184.666678,151.523538,135.000000,10.000000,0.000000,0.000000,6.208834
0.200000,186.661366,151.377871,137.000000,10.000000,0.000000,0.000000,6.211762
0.200000,188.656480,151.238169,139.000000,10.000000,0.000000,0.000000,6.214813
0.200000,190.652019,151.104680,141.000000,10.000000,0.000000,0.000000,6.217989
0.200000,192.647980,150.977653,143.000000,10.000000,0.000000,0.000000,6.221289
0.200000,194.644357,150.857337,145.000000,10.000000,0.000000,0.000000,6.224713
0.200000,196.641141,150.743979,147.000000,10.000000,0.000000,0.000000,6.228260
0.200000,198.638321,150.637828,149.000000,10.000000,0.000000,0.000000,6.231931
0.200000,200.635883,150.539132,151.000000,10.000000,0.000000,0.000000,6.235724
0.200000,202.633810,150.448138,153.000000,10.000000,0.000000,0.000000,6.239641
0.200000,204.632084,150.365091,155.000000,10.000000,0.000000,0.000000,6.243680
0.200000,206.630681,150.290239,157.000000,10.000000,0.000000,0.000000,6.247841
0.200000,208.629577,150.223825,159.000000,10.000000,0.000000,0.000000,6.252124
0.200000,210.454372,150.170779,160.825567,8.255672,-8.721638,-43.608191,6.256140
0.200000,211.905037,150.133897,162.276702,6.255672,-10.000000,-6.391809,6.259404
0.200000,212.955903,150.110161,163.327836,4.255672,-10.000000,0.000000,6.261807
0.200000,213.606899,150.096732,163.978971,2.255672,-10.000000,0.000000,6.263313
0.200000,213.857985,150.091815,164.230105,0.255672,-10.000000,0.000000,6.263897
0.200000,213.883548,150.091323,164.255672,0.000000,-1.278362,43.608191,6.263957
0.200000,213.883548,150.091323,164.255672,0.000000,0.000000,6.391809,6.263957
