dt,x,y,position,velocity,acceleration,jerk,heading
0.200000,52.664409,107.633761,0.200000,2.000000,10.000000,50.000000,0.000079
0.200000,53.197557,107.632379,0.733150,2.665749,3.328745,-33.356275,6.278004
0.200000,54.100404,107.623721,1.636038,4.514443,9.243472,29.573636,6.269175
0.200000,55.362785,107.598166,2.898678,6.313199,8.993776,-1.248479,6.256688
0.200000,56.982899,107.542076,4.519763,8.105423,8.961122,-0.163275,6.240426
0.200000,58.778811,107.448784,6.318096,8.991668,4.431224,-22.649486,6.222096
0.200000,60.569901,107.322555,8.113629,8.977662,-0.070031,-22.506279,6.203510
0.200000,62.355768,107.163077,9.906603,8.964870,-0.063960,0.030358,6.184692
0.200000,64.136016,106.970079,11.697282,8.953395,-0.057373,0.032934,6.165664
0.200000,65.910255,106.743333,13.485951,8.943344,-0.050253,0.035599,6.146455
0.200000,67.678104,106.482657,15.272916,8.934825,-0.042597,0.038279,6.127091
0.200000,69.439230,106.187908,17.058536,8.928100,-0.033626,0.044856,6.107605
0.200000,71.193274,105.858998,18.843151,8.923078,-0.025108,0.042590,6.088027
0.200000,72.939916,105.495886,20.627138,8.919935,-0.015717,0.046956,6.068392
0.200000,74.678836,105.098583,22.410868,8.918647,-0.006436,0.046403,6.048735
0.200000,76.409774,104.667141,24.194765,8.919486,0.004194,0.053153,6.029091
0.200000,78.132436,104.201679,25.979203,8.922192,0.013527,0.046662,6.009497
0.200000,79.846580,103.702358,27.764591,8.926939,0.023735,0.051039,5.989990
0.200000,81.551980,103.169390,29.551333,8.933710,0.033855,0.050602,5.970605
0.200000,83.248436,102.603041,31.339827,8.942472,0.043814,0.049794,5.951380
0.200000,84.935765,102.003626,33.130463,8.953180,0.053536,0.048611,5.932350
0.200000,86.613808,101.371509,34.923617,8.965769,0.062948,0.047059,5.913548
0.200000,88.282430,100.707103,36.719650,8.980165,0.071980,0.045159,5.895008
0.200000,89.941520,100.010869,38.518906,8.996279,0.080568,0.042941,5.876761
