dt,x,y,position,velocity,acceleration,jerk,heading
0.200000,199.555303,162.073976,152.061485,10.689344,0.085806,-0.013421,0.085510
0.200000,201.689789,162.243198,154.202668,10.705914,0.082851,-0.014777,0.072673
0.200000,203.829469,162.384907,156.347036,10.721839,0.079622,-0.016144,0.059548
0.200000,205.973881,162.498382,158.494449,10.737063,0.076121,-0.017505,0.046145
0.200000,208.081471,162.581597,160.603681,10.546161,-0.954509,-5.153151,0.032742
0.200000,209.936140,162.631257,162.459014,9.276667,-6.347472,-26.964816,0.020769
0.200000,211.362042,162.654244,163.885102,7.130437,-10.731150,-21.918387,0.011455
0.200000,212.357787,162.662389,164.880880,4.978890,-10.757736,-0.132930,0.004897
0.200000,212.922548,162.664100,165.445643,2.823816,-10.775368,-0.088162,0.001158
0.200000,213.097109,162.664201,165.620204,0.872806,-9.755049,5.101596,6.283185
0.200000,213.097109,162.664201,165.620204,0.000000,-4.364032,26.955081,6.283185
