dt,x,y,position,velocity,acceleration,jerk,heading
0.200000,52.538616,195.715599,0.200000,2.000000,10.000000,50.000000,6.268875
0.200000,53.092626,195.706513,0.754084,2.770421,3.852105,-30.739476,6.264701
0.200000,54.016398,195.686238,1.678079,4.619974,9.247766,26.978306,6.257792
0.200000,55.310530,195.647157,2.972801,6.473609,9.268175,0.102043,6.248221
0.200000,56.975788,195.578771,4.639463,8.333310,9.298506,0.151658,6.236101
0.200000,58.827754,195.479196,6.494104,9.273203,4.699463,-22.995213,6.222888
0.200000,60.681334,195.355211,8.351826,9.288612,0.077046,-23.112089,6.209955
0.200000,62.536384,195.207278,10.212765,9.304694,0.080410,0.016821,6.197314
0.200000,64.392765,195.035880,12.077042,9.321385,0.083457,0.015233,6.184976
0.200000,66.250353,194.841524,13.944769,9.338636,0.086253,0.013983,6.172953
0.200000,68.109031,194.624733,15.816048,9.356394,0.088790,0.012683,6.161252
0.200000,69.968699,194.386052,17.690970,9.374608,0.091069,0.011396,6.149882
0.200000,71.829264,194.126040,19.569615,9.393228,0.093098,0.010148,6.138851
0.200000,73.690649,193.845274,21.452056,9.412205,0.094888,0.008946,6.128164
0.200000,75.552788,193.544342,23.338355,9.431495,0.096447,0.007799,6.117829
0.200000,77.415630,193.223847,25.228565,9.451053,0.097791,0.006718,6.107848
0.200000,79.279135,192.884401,27.122733,9.470840,0.098935,0.005721,6.098228
0.200000,81.143275,192.526629,29.020896,9.490814,0.099869,0.004668,6.088971
0.200000,83.008039,192.151160,30.923085,9.510942,0.100643,0.003872,6.080079
0.200000,84.873426,191.758635,32.829323,9.531194,0.101257,0.003068,6.071556
0.200000,86.739451,191.349698,34.739631,9.551539,0.101725,0.002338,6.063403
0.200000,88.606138,190.925000,36.654021,9.571951,0.102061,0.001682,6.055620
0.200000,90.473527,190.485197,38.572502,9.592406,0.102275,0.001071,6.048210
0.200000,92.341670,190.030948,40.495079,9.612884,0.102389,0.000568,6.041172
0.200000,94.210631,189.562914,42.421753,9.633368,0.102423,0.000169,6.034506
0.200000,96.080486,189.081759,44.352521,9.653843,0.102375,-0.000238,6.028213
0.200000,97.951323,188.588150,46.287381,9.674296,0.102264,-0.000557,6.022291
0.200000,99.823241,188.082754,48.226324,9.694716,0.102100,-0.000819,6.016741
0.200000,101.696349,187.566238,50.169343,9.715095,0.101895,-0.001025,6.011561
0.200000,103.570769,187.039273,52.116428,9.735427,0.101658,-0.001183,6.006751
0.200000,105.446629,186.502527,54.067569,9.755704,0.101388,-0.001351,6.002309
0.200000,107.324073,185.956669,56.022755,9.775930,0.101131,-0.001285,5.998235
0.200000,109.203247,185.402371,57.981975,9.796101,0.100855,-0.001378,5.994528
0.200000,111.084312,184.840302,59.945219,9.816218,0.100582,-0.001368,5.991187
0.200000,112.967432,184.271133,61.912475,9.836281,0.100317,-0.001326,5.988210
0.200000,114.852783,183.695534,63.883734,9.856294,0.100065,-0.001255,5.985597
0.200000,116.740546,183.114178,65.858986,9.876261,0.099834,-0.001159,5.983347
0.200000,118.630907,182.527738,67.838223,9.896186,0.099625,-0.001041,5.981460
0.200000,120.524063,181.936888,69.821438,9.916075,0.099445,-0.000904,5.979934
0.200000,122.420212,181.342303,71.808625,9.935934,0.099294,-0.000755,5.978769
0.200000,124.319558,180.744661,73.799779,9.955769,0.099176,-0.000587,5.977965
0.200000,126.222312,180.144642,75.794896,9.975588,0.099097,-0.000397,5.977521
0.200000,128.128686,179.542929,77.793976,9.995398,0.099050,-0.000232,5.977437
0.200000,130.038895,178.940207,79.797017,10.015207,0.099041,-0.000047,5.977714
0.200000,131.953160,178.337167,81.804022,10.035020,0.099069,0.000138,5.978351
0.200000,133.871699,177.734503,83.814991,10.054847,0.099133,0.000320,5.979348
0.200000,135.794735,177.132914,85.829930,10.074693,0.099232,0.000498,5.980706
0.200000,137.722490,176.533103,87.848843,10.094566,0.099366,0.000667,5.982425
0.200000,139.655185,175.935782,89.871737,10.114472,0.099531,0.000826,5.984507
0.200000,141.593040,175.341666,91.898621,10.134417,0.099725,0.000970,5.986951
0.200000,143.536274,174.751478,93.929502,10.154407,0.099947,0.001112,5.989758
0.200000,145.485102,174.165950,95.964391,10.174446,0.100193,0.001231,5.992930
0.200000,147.439734,173.585818,98.003298,10.194535,0.100445,0.001257,5.996467
0.200000,149.400378,173.011831,100.046234,10.214677,0.100713,0.001343,6.000370
0.200000,151.367232,172.444742,102.093209,10.234875,0.100987,0.001369,6.004641
0.200000,153.340490,171.885315,104.144234,10.255126,0.101259,0.001361,6.009280
0.200000,155.320336,171.334324,106.199320,10.275431,0.101522,0.001315,6.014288
0.200000,157.306943,170.792551,108.258477,10.295785,0.101768,0.001229,6.019666
0.200000,159.300476,170.260788,110.321713,10.316182,0.101987,0.001097,6.025415
0.200000,161.301085,169.739835,112.389037,10.336619,0.102183,0.000976,6.031536
0.200000,163.308906,169.230504,114.460453,10.357080,0.102309,0.000632,6.038028
0.200000,165.324060,168.733613,116.535965,10.377557,0.102384,0.000374,6.044893
0.200000,167.346652,168.249991,118.615572,10.398036,0.102392,0.000041,6.052131
0.200000,169.376765,167.780476,120.699271,10.418499,0.102318,-0.000370,6.059740
