dt,x,y,position,velocity,acceleration,jerk,heading
0.200000,52.853429,217.713347,0.200000,2.000000,10.000000,50.000000,6.268875
0.200000,53.499257,217.702755,0.845915,3.229576,6.147880,-19.260598,6.264701
0.200000,54.574999,217.679145,1.921916,5.380005,10.752144,23.021319,6.257792
0.200000,56.079578,217.633711,3.427181,7.526322,10.731588,-0.102781,6.248221
0.200000,58.011263,217.554389,5.360494,9.666567,10.701224,-0.151821,6.236101
0.200000,60.153498,217.439214,7.505823,10.726646,5.300392,-27.004158,6.222888
0.200000,62.290971,217.296247,9.648071,10.711241,-0.077024,-26.887082,6.209955
0.200000,64.423237,217.126214,11.787106,10.695175,-0.080329,-0.016523,6.197314
0.200000,66.549890,216.929871,13.922804,10.678490,-0.083423,-0.015470,6.184976
0.200000,68.670564,216.707995,16.055053,10.661244,-0.086230,-0.014034,6.172953
0.200000,70.784929,216.461389,18.183752,10.643491,-0.088768,-0.012690,6.161252
0.200000,72.892697,216.190873,20.308808,10.625282,-0.091046,-0.011394,6.149882
0.200000,74.993616,215.897280,22.430141,10.606667,-0.093074,-0.010138,6.138851
0.200000,77.087470,215.581456,24.547680,10.587695,-0.094860,-0.008932,6.128164
0.200000,79.174082,215.244255,26.661362,10.568411,-0.096417,-0.007783,6.117829
0.200000,81.253307,214.886539,28.771134,10.548860,-0.097755,-0.006692,6.107848
0.200000,83.325035,214.509172,30.876951,10.529083,-0.098885,-0.005649,6.098228
0.200000,85.389187,214.113019,32.978774,10.509114,-0.099848,-0.004816,6.088971
0.200000,87.445713,213.698945,35.076572,10.488990,-0.100619,-0.003852,6.080079
0.200000,89.494593,213.267814,37.170320,10.468744,-0.101229,-0.003053,6.071556
0.200000,91.535834,212.820485,39.260001,10.448405,-0.101695,-0.002328,6.063403
0.200000,93.569466,212.357811,41.345601,10.427999,-0.102030,-0.001676,6.055620
0.200000,95.595543,211.880640,43.427111,10.407548,-0.102255,-0.001126,6.048210
0.200000,97.614141,211.389811,45.504525,10.387073,-0.102376,-0.000604,6.041172
0.200000,99.625356,210.886158,47.577844,10.366593,-0.102398,-0.000112,6.034506
0.200000,101.629300,210.370504,49.647068,10.346123,-0.102351,0.000238,6.028213
0.200000,103.626102,209.843664,51.712203,10.325675,-0.102240,0.000554,6.022291
0.200000,105.615909,209.306443,53.773255,10.305259,-0.102077,0.000813,6.016741
0.200000,107.598875,208.759638,55.830232,10.284885,-0.101874,0.001017,6.011561
0.200000,109.575172,208.204034,57.883144,10.264557,-0.101640,0.001169,6.006751
0.200000,111.544979,207.640411,59.931999,10.244277,-0.101397,0.001215,6.002309
0.200000,113.508484,207.069534,61.976810,10.224054,-0.101114,0.001417,5.998235
0.200000,115.465884,206.492164,64.017587,10.203886,-0.100840,0.001371,5.994528
0.200000,117.417383,205.909051,66.054342,10.183773,-0.100568,0.001360,5.991187
0.200000,119.363190,205.320937,68.087084,10.163712,-0.100304,0.001317,5.988210
0.200000,121.303517,204.728556,70.115824,10.143701,-0.100055,0.001246,5.985597
0.200000,123.238583,204.132635,72.140572,10.123736,-0.099825,0.001150,5.983347
0.200000,125.168606,203.533892,74.161334,10.103812,-0.099619,0.001031,5.981460
0.200000,127.093807,202.933042,76.178119,10.083924,-0.099440,0.000895,5.979934
0.200000,129.014409,202.330790,78.190932,10.064066,-0.099292,0.000739,5.978769
0.200000,130.930632,201.727838,80.199778,10.044231,-0.099177,0.000577,5.977965
0.200000,132.842698,201.124882,82.204661,10.024412,-0.099093,0.000420,5.977521
0.200000,134.750828,200.522615,84.205581,10.004603,-0.099048,0.000223,5.977437
0.200000,136.655237,199.921723,86.202540,9.984794,-0.099040,0.000039,5.977714
0.200000,138.556140,199.322892,88.195536,9.964981,-0.099070,-0.000146,5.978351
0.200000,140.453749,198.726802,90.184567,9.945153,-0.099135,-0.000329,5.979348
0.200000,142.348270,198.134132,92.169628,9.925306,-0.099237,-0.000507,5.980706
0.200000,144.239906,197.545559,94.150714,9.905432,-0.099372,-0.000676,5.982425
0.200000,146.128852,196.961757,96.127819,9.885524,-0.099539,-0.000835,5.984507
0.200000,148.015301,196.383400,98.100935,9.865577,-0.099735,-0.000979,5.986951
0.200000,149.899435,195.811160,100.070052,9.845586,-0.099953,-0.001092,5.989758
0.200000,151.781434,195.245708,102.035161,9.825548,-0.100191,-0.001188,5.992930
0.200000,153.661467,194.687715,103.996253,9.805457,-0.100456,-0.001327,5.996467
0.200000,155.539696,194.137852,105.953315,9.785311,-0.100727,-0.001353,6.000370
0.200000,157.416274,193.596789,107.906337,9.765111,-0.101003,-0.001379,6.004641
0.200000,159.291347,193.065195,109.855308,9.744856,-0.101277,-0.001370,6.009280
0.200000,161.165048,192.543741,111.800218,9.724547,-0.101541,-0.001324,6.014288
0.200000,163.037505,192.033094,113.741056,9.704190,-0.101789,-0.001236,6.019666
0.200000,164.908830,191.533925,115.677813,9.683788,-0.102009,-0.001102,6.025415
0.200000,166.779130,191.046900,117.610484,9.663351,-0.102182,-0.000864,6.031536
0.200000,168.648497,190.572687,119.539061,9.642886,-0.102328,-0.000733,6.038028
0.200000,170.517011,190.111949,121.463542,9.622404,-0.102410,-0.000411,6.044893
0.200000,172.384744,189.665351,123.383926,9.601920,-0.102419,-0.000044,6.052131
0.200000,174.251752,189.233553,125.300216,9.581451,-0.102345,0.000372,6.059740
0.200000,176.118080,188.817211,127.212419,9.561016,-0.102174,0.000854,6.067721
0.200000,177.983761,188.416979,129.120546,9.540637,-0.101893,0.001405,6.076073
0.200000,179.848813,188.033504,131.024614,9.520340,-0.101489,0.002021,6.084793
0.200000,181.713244,187.667430,132.924644,9.500149,-0.100951,0.002690,6.093881
0.200000,183.577047,187.319390,134.820664,9.480099,-0.100254,0.003486,6.103333
0.200000,185.440200,186.990012,136.712708,9.460221,-0.099388,0.004329,6.113147
0.200000,187.302672,186.679914,138.600819,9.440553,-0.098339,0.005246,6.123318
0.200000,189.164416,186.389703,140.485046,9.421135,-0.097092,0.006233,6.133842
0.200000,191.025371,186.119975,142.365447,9.402007,-0.095637,0.007275,6.144713
0.200000,192.885466,185.871311,144.242089,9.383210,-0.093985,0.008261,6.155927
0.200000,194.744615,185.644280,146.115050,9.364801,-0.092046,0.009693,6.167475
0.200000,196.602723,185.439432,147.984415,9.346824,-0.089884,0.010813,6.179350
0.200000,198.459679,185.257302,149.850281,9.329331,-0.087467,0.012085,6.191542
