dt,x,y,position,velocity,acceleration,jerk,heading
0.200000,51.911290,106.847326,0.200000,2.000000,10.000000,50.000000,0.000227
0.200000,52.558443,106.848861,0.847154,3.235770,6.178852,-19.105740,0.004514
0.200000,53.636516,106.857559,1.925263,5.390544,10.773868,22.975082,0.011615
0.200000,55.144611,106.882515,3.433564,7.541506,10.754809,-0.095297,0.021461
0.200000,57.081233,106.936214,5.370931,9.686833,10.726634,-0.140876,0.033950
0.200000,59.229451,107.023886,7.520936,10.750028,5.315979,-27.053273,0.047588
0.200000,61.373381,107.140409,9.668031,10.735474,-0.072774,-26.943766,0.060962
0.200000,63.512528,107.285090,11.812065,10.720171,-0.076512,-0.018690,0.074058
0.200000,65.646433,107.457205,13.952900,10.704175,-0.079982,-0.017351,0.086862
0.200000,67.774677,107.655998,16.090408,10.687539,-0.083180,-0.015990,0.099364
0.200000,69.896879,107.880690,18.224472,10.670318,-0.086105,-0.014626,0.111553
0.200000,72.012700,108.130474,20.354986,10.652571,-0.088731,-0.013129,0.123419
0.200000,74.121838,108.404529,22.481854,10.634341,-0.091152,-0.012102,0.134954
0.200000,76.224030,108.702014,24.604991,10.615683,-0.093289,-0.010686,0.146149
0.200000,78.319052,109.022077,26.724320,10.596649,-0.095172,-0.009415,0.156998
0.200000,80.406717,109.363857,28.839777,10.577285,-0.096817,-0.008225,0.167495
0.200000,82.486873,109.726486,30.951305,10.557638,-0.098237,-0.007099,0.177635
0.200000,84.559403,110.109091,33.058855,10.537749,-0.099445,-0.006040,0.187413
0.200000,86.624221,110.510799,35.162386,10.517658,-0.100456,-0.005054,0.196826
0.200000,88.681275,110.930734,37.261867,10.497401,-0.101284,-0.004141,0.205870
0.200000,90.730540,111.368026,39.357269,10.477011,-0.101952,-0.003339,0.214543
0.200000,92.772019,111.821805,41.448572,10.456518,-0.102461,-0.002545,0.222844
0.200000,94.805741,112.291208,43.535763,10.435952,-0.102832,-0.001855,0.230771
0.200000,96.831758,112.775380,45.618830,10.415336,-0.103081,-0.001245,0.238323
0.200000,98.850147,113.273469,47.697768,10.394691,-0.103222,-0.000707,0.245500
0.200000,100.861001,113.784634,49.772576,10.374037,-0.103270,-0.000239,0.252301
0.200000,102.864436,114.308043,51.843253,10.353389,-0.103244,0.000132,0.258726
0.200000,104.860581,114.842871,53.909805,10.332759,-0.103147,0.000484,0.264777
0.200000,106.849583,115.388304,55.972238,10.312163,-0.102983,0.000822,0.270453
0.200000,108.831603,115.943538,58.030559,10.291606,-0.102782,0.001003,0.275755
0.200000,110.806812,116.507777,60.084778,10.271097,-0.102547,0.001172,0.280684
0.200000,112.775394,117.080236,62.134906,10.250639,-0.102289,0.001292,0.285241
0.200000,114.737541,117.660139,64.180953,10.230236,-0.102016,0.001367,0.289428
0.200000,116.693454,118.246720,66.222931,10.209889,-0.101736,0.001401,0.293244
0.200000,118.643341,118.839220,68.260850,10.189597,-0.101456,0.001398,0.296691
0.200000,120.587416,119.436890,70.294723,10.169360,-0.101185,0.001357,0.299771
0.200000,122.525896,120.038990,72.324557,10.149174,-0.100932,0.001265,0.302483
0.200000,124.459004,120.644787,74.350365,10.129038,-0.100683,0.001244,0.304829
0.200000,126.386964,121.253555,76.372154,10.108944,-0.100466,0.001085,0.306810
0.200000,128.310004,121.864574,78.389932,10.088889,-0.100276,0.000948,0.308426
0.200000,130.228351,122.477133,80.403705,10.068866,-0.100117,0.000796,0.309678
0.200000,132.142232,123.090524,82.413478,10.048867,-0.099991,0.000629,0.310567
0.200000,134.051875,123.704045,84.419256,10.028887,-0.099901,0.000453,0.311092
0.200000,135.957504,124.317000,86.421039,10.008918,-0.099847,0.000269,0.311254
0.200000,137.859344,124.928695,88.418830,9.988952,-0.099831,0.000081,0.311053
0.200000,139.757615,125.538442,90.412626,9.968981,-0.099853,-0.000109,0.310489
0.200000,141.652534,126.145554,92.402426,9.948999,-0.099912,-0.000297,0.309562
0.200000,143.544314,126.749347,94.388225,9.928997,-0.100008,-0.000480,0.308271
0.200000,145.433164,127.349142,96.370019,9.908970,-0.100137,-0.000647,0.306616
0.200000,147.319287,127.944257,98.347801,9.888910,-0.100299,-0.000807,0.304596
0.200000,149.202880,128.534016,100.321563,9.868811,-0.100496,-0.000985,0.302211
0.200000,151.084133,129.117742,102.291297,9.848667,-0.100717,-0.001107,0.299459
0.200000,152.963231,129.694759,104.256992,9.828475,-0.100961,-0.001221,0.296341
0.200000,154.840350,130.264391,106.218638,9.808230,-0.101224,-0.001312,0.292854
0.200000,156.715658,130.825963,108.176224,9.787931,-0.101499,-0.001376,0.288999
0.200000,158.589315,131.378802,110.129739,9.767574,-0.101781,-0.001409,0.284773
0.200000,160.461471,131.922232,112.079171,9.747162,-0.102062,-0.001408,0.280176
0.200000,162.332269,132.455579,114.024510,9.726695,-0.102336,-0.001369,0.275207
0.200000,164.201839,132.978170,115.965745,9.706176,-0.102594,-0.001288,0.269865
0.200000,166.070303,133.489332,117.902868,9.685613,-0.102813,-0.001095,0.264149
0.200000,167.937771,133.988391,119.835870,9.665009,-0.103024,-0.001056,0.258058
0.200000,169.804341,134.474676,121.764745,9.644373,-0.103176,-0.000760,0.251593
0.200000,171.670101,134.947516,123.689488,9.623719,-0.103271,-0.000474,0.244752
0.200000,173.535127,135.406244,125.610100,9.603060,-0.103296,-0.000127,0.237535
0.200000,175.399480,135.850194,127.526583,9.582412,-0.103239,0.000285,0.229943
0.200000,177.263212,136.278702,129.438942,9.561795,-0.103086,0.000764,0.221976
0.200000,179.126361,136.691112,131.347188,9.541231,-0.102822,0.001319,0.213635
0.200000,180.988950,137.086767,133.251336,9.520743,-0.102439,0.001917,0.204922
0.200000,182.850991,137.465022,135.151408,9.500359,-0.101917,0.002609,0.195838
0.200000,184.712482,137.825233,137.047431,9.480112,-0.101238,0.003399,0.186386
0.200000,186.573407,138.166769,138.939438,9.460034,-0.100388,0.004247,0.176570
0.200000,188.433738,138.489004,140.827470,9.440163,-0.099354,0.005169,0.166392
0.200000,190.293433,138.791326,142.711578,9.420539,-0.098121,0.006165,0.155857
0.200000,192.152435,139.073132,144.591819,9.401204,-0.096675,0.007231,0.144970
0.200000,194.010676,139.333833,146.468258,9.382198,-0.095031,0.008220,0.133738
0.200000,195.868076,139.572855,148.340974,9.363577,-0.093102,0.009647,0.122168
0.200000,197.724539,139.789641,150.210052,9.345389,-0.090940,0.010810,0.110267
0.200000,199.579961,139.983649,152.075589,9.327685,-0.088521,0.012095,0.098044
0.200000,201.434223,140.154358,153.937692,9.310518,-0.085836,0.013423,0.085510
0.200000,203.287196,140.301268,155.796481,9.293942,-0.082881,0.014774,0.072673
0.200000,205.138742,140.423901,157.652083,9.278011,-0.079654,0.016138,0.059548
0.200000,206.988709,140.521801,159.504639,9.262780,-0.076153,0.017501,0.046145
0.200000,208.801674,140.593388,161.319017,9.071889,-0.954459,-4.391528,0.032742
0.200000,210.393024,140.636002,162.910936,7.959598,-5.561451,-23.034959,0.020769
0.200000,211.614044,140.655688,164.132116,6.105896,-9.268511,-18.535301,0.011455
0.200000,212.465518,140.662653,164.983618,4.257512,-9.241922,0.132943,0.004897
0.200000,212.948030,140.664114,165.466132,2.412572,-9.224700,0.086111,0.001158
0.200000,213.097109,140.664201,165.615211,0.745394,-8.335890,4.444052,6.283185
0.200000,213.097109,140.664201,165.615211,0.000000,-3.726969,23.044607,6.283185
