dt,x,y,position,velocity,acceleration,jerk,heading
0.200000,187.291998,50.078741,149.390853,10.718263,0.234029,0.024405,5.955932
0.200000,189.335652,49.400687,151.544055,10.766011,0.238744,0.023575,5.969861
0.200000,191.398114,48.749140,153.706984,10.814645,0.243170,0.022126,5.984675
0.200000,193.479751,48.126312,155.879800,10.864078,0.247164,0.019972,6.000387
0.200000,195.580836,47.534501,158.062641,10.914209,0.250655,0.017456,6.017012
0.200000,197.701521,46.976092,160.255614,10.964861,0.253262,0.013032,6.034557
0.200000,199.841823,46.453544,162.458781,11.015838,0.254881,0.008099,6.053030
0.200000,202.001604,45.969386,164.672164,11.066913,0.255378,0.002484,6.072432
0.200000,204.180557,45.526195,166.895731,11.117838,0.254622,-0.003778,6.092759
0.200000,206.378166,45.126588,169.129377,11.168227,0.251947,-0.013380,6.114004
0.200000,208.593708,44.773192,171.372927,11.217749,0.247611,-0.021676,6.136149
0.200000,210.826226,44.468618,173.626125,11.265991,0.241206,-0.032025,6.159171
0.200000,213.074512,44.215432,175.888622,11.312488,0.232485,-0.043604,6.183040
0.200000,215.337104,44.016114,178.159976,11.356770,0.221413,-0.055364,6.207714
0.200000,217.612277,43.873022,180.439645,11.398343,0.207867,-0.067730,6.233144
0.200000,219.898051,43.788350,182.726986,11.436704,0.191803,-0.080320,6.259272
0.200000,222.192189,43.764082,185.021253,11.471336,0.173159,-0.093219,0.002844
0.200000,224.492242,43.801952,187.321617,11.501820,0.152420,-0.103694,0.030157
0.200000,226.795550,43.903403,189.627159,11.527708,0.129439,-0.114904,0.057940
0.200000,229.099285,44.069553,191.936877,11.548594,0.104433,-0.125034,0.086103
0.200000,231.400513,44.301167,194.249731,11.564270,0.078377,-0.130278,0.114552
0.200000,233.696224,44.598640,196.564636,11.574521,0.051257,-0.135598,0.143187
0.200000,235.983395,44.961982,198.880488,11.579260,0.023694,-0.137817,0.171908
0.200000,238.259025,45.390824,201.196172,11.578423,-0.004182,-0.139381,0.200614
0.200000,240.520225,45.884431,203.510621,11.572242,-0.030905,-0.133613,0.229208
0.200000,242.764249,46.441721,205.822810,11.560944,-0.056492,-0.127937,0.257595
0.200000,244.988502,47.061292,208.131742,11.544663,-0.081406,-0.124567,0.285687
0.200000,247.190636,47.741466,210.436527,11.523923,-0.103699,-0.111467,0.313402
0.200000,249.368550,48.480331,212.736360,11.499164,-0.123793,-0.100469,0.340666
0.200000,251.520403,49.275783,215.030529,11.470845,-0.141598,-0.089024,0.367414
0.200000,253.644589,50.125555,217.318384,11.439276,-0.157846,-0.081241,0.393590
0.200000,255.739854,51.027306,219.599456,11.405360,-0.169579,-0.058667,0.419147
0.200000,257.805118,51.978598,221.873279,11.369117,-0.181215,-0.058179,0.444047
0.200000,259.839636,52.976998,224.139568,11.331446,-0.188353,-0.035688,0.468260
0.200000,261.842866,54.020069,226.398091,11.292615,-0.194155,-0.029013,0.491766
0.200000,263.814456,55.105390,228.648666,11.252875,-0.198700,-0.022725,0.514551
0.200000,265.754306,56.230632,230.891251,11.212925,-0.199751,-0.005253,0.536608
0.200000,267.662430,57.393503,233.125800,11.172740,-0.200925,-0.005871,0.557935
0.200000,269.539046,58.591834,235.352386,11.132934,-0.199032,0.009466,0.578538
0.200000,271.384476,59.823538,237.571104,11.093587,-0.196733,0.011494,0.598424
0.200000,273.119694,61.030134,239.684596,10.567463,-2.630619,-12.169431,0.616033
0.200000,274.854347,62.274013,241.819136,10.672697,0.526169,15.783940,0.628265
0.200000,276.579489,63.544246,243.961472,10.711681,0.194921,-1.656241,0.641206
0.200000,278.294028,64.842208,246.111902,10.752152,0.202352,0.037158,0.654883
0.200000,279.996771,66.169299,248.270723,10.794103,0.209757,0.037024,0.669323
0.200000,281.686421,67.526948,250.438239,10.837581,0.217390,0.038164,0.684554
0.200000,283.361557,68.916594,252.614749,10.882547,0.224829,0.037195,0.700602
0.200000,285.020631,70.339687,254.800549,10.929002,0.232276,0.037237,0.717496
0.200000,286.661957,71.797668,256.995921,10.976861,0.239296,0.035098,0.735259
0.200000,288.283696,73.291959,259.201130,11.026043,0.245909,0.033065,0.753918
0.200000,289.883855,74.823943,261.416414,11.076421,0.251887,0.029891,0.773492
0.200000,291.460272,76.394939,263.641974,11.127800,0.256898,0.025055,0.794001
0.200000,293.010617,78.006187,265.877973,11.179993,0.260964,0.020329,0.815459
0.200000,294.532384,79.658809,268.124511,11.232690,0.263484,0.012602,0.837876
0.200000,296.022900,81.353784,270.381628,11.285590,0.264499,0.005075,0.861255
0.200000,297.479323,83.091913,272.649284,11.338275,0.263429,-0.005353,0.885593
0.200000,298.898658,84.873778,274.927343,11.390296,0.260104,-0.016624,0.910876
0.200000,300.277776,86.699709,277.215571,11.441142,0.254230,-0.029369,0.937085
0.200000,301.613442,88.569744,279.513621,11.490250,0.245540,-0.043452,0.964187
0.200000,302.902349,90.483593,281.821022,11.537005,0.233774,-0.058828,0.992139
0.200000,304.141158,92.440611,284.137176,11.580768,0.218814,-0.074800,1.020888
0.200000,305.326558,94.439769,286.461355,11.620893,0.200623,-0.090957,1.050366
0.200000,306.455314,96.479644,288.792702,11.656737,0.179224,-0.106996,1.080497
0.200000,307.524338,98.558411,291.130240,11.687692,0.154772,-0.122260,1.111191
0.200000,308.530751,100.673857,293.472884,11.713217,0.127627,-0.135726,1.142349
0.200000,309.471948,102.823401,295.819454,11.732850,0.098165,-0.147305,1.173864
0.200000,310.345657,105.004134,298.168702,11.746239,0.066946,-0.156099,1.205623
0.200000,311.149997,107.212870,300.519335,11.753164,0.034625,-0.161604,1.237507
0.200000,311.883510,109.446200,302.870037,11.753514,0.001748,-0.164385,1.269399
0.200000,312.545201,111.700577,305.219516,11.747393,-0.030602,-0.161748,1.301178
0.200000,313.134541,113.972366,307.566503,11.734936,-0.062289,-0.158436,1.332732
0.200000,313.651471,116.257945,309.909810,11.716533,-0.092011,-0.148611,1.363950
0.200000,314.096382,118.553744,312.248322,11.692560,-0.119865,-0.139271,1.394732
