dt,x,y,position,velocity,acceleration,jerk,heading
0.200000,202.154971,139.458565,152.367099,10.215403,0.033787,-0.000353,6.239641
0.200000,204.197637,139.373674,154.411528,10.222143,0.033703,-0.000421,6.243680
0.200000,206.241976,139.297109,156.457301,10.228865,0.033608,-0.000477,6.247841
0.200000,208.287960,139.229131,158.504414,10.235565,0.033500,-0.000537,6.252124
0.200000,210.156908,139.174802,160.374150,9.348684,-4.434405,-22.339524,6.256140
0.200000,211.643463,139.137007,161.861186,7.435180,-9.567519,-25.665573,6.259404
0.200000,212.720764,139.112675,162.938762,5.387879,-10.236503,-3.344920,6.261807
0.200000,213.388320,139.098904,163.606460,3.338487,-10.246960,-0.052285,6.263313
0.200000,213.645831,139.093861,163.864020,1.287801,-10.253432,-0.032356,6.263897
0.200000,213.672049,139.093356,163.890243,0.131114,-5.783435,22.349984,6.263957
0.200000,213.672049,139.093356,163.890243,0.000000,-0.655570,25.639324,6.263957
