dt,x,y,position,velocity,acceleration,jerk,heading
0.200000,50.185753,172.887329,0.200000,2.000000,10.000000,50.000000,0.013987
0.200000,50.803575,172.895469,0.817876,3.089380,5.446898,-22.765509,0.012362
0.200000,51.833053,172.906811,1.847416,5.147700,10.291602,24.223522,0.009677
0.200000,53.273832,172.918073,3.288239,7.204114,10.282068,-0.047674,0.005966
0.200000,55.125384,172.924765,5.139803,9.257824,10.268551,-0.067581,0.001278
0.200000,57.181454,172.922132,7.195875,10.280359,5.112673,-25.779392,6.279365
0.200000,59.236190,172.909147,9.250652,10.273882,-0.032384,-25.725288,6.274386
0.200000,61.289533,172.886066,11.304124,10.267363,-0.032594,-0.001050,6.269524
0.200000,63.341430,172.853147,13.356285,10.260807,-0.032781,-0.000933,6.264782
0.200000,65.391832,172.810648,15.407129,10.254215,-0.032956,-0.000876,6.260160
0.200000,67.440695,172.758829,17.456647,10.247590,-0.033126,-0.000852,6.255658
0.200000,69.487978,172.697951,19.504834,10.240936,-0.033272,-0.000726,6.251277
0.200000,71.533642,172.628273,21.551685,10.234255,-0.033403,-0.000656,6.247018
0.200000,73.577657,172.550060,23.597195,10.227551,-0.033521,-0.000589,6.242880
0.200000,75.619992,172.463571,25.641360,10.220827,-0.033619,-0.000492,6.238865
0.200000,77.660621,172.369071,27.684177,10.214083,-0.033721,-0.000510,6.234973
0.200000,79.699523,172.266821,29.725641,10.207322,-0.033804,-0.000413,6.231203
0.200000,81.736679,172.157085,31.765751,10.200547,-0.033875,-0.000359,6.227557
0.200000,83.772074,172.040124,33.804503,10.193760,-0.033938,-0.000311,6.224034
0.200000,85.805694,171.916202,35.841895,10.186962,-0.033989,-0.000259,6.220634
0.200000,87.837530,171.785581,37.877926,10.180155,-0.034037,-0.000237,6.217359
0.200000,89.867577,171.648522,39.912594,10.173340,-0.034075,-0.000191,6.214207
0.200000,91.895829,171.505288,41.945898,10.166519,-0.034105,-0.000152,6.211179
0.200000,93.922287,171.356140,43.977836,10.159693,-0.034129,-0.000121,6.208276
0.200000,95.946950,171.201339,46.008409,10.152863,-0.034149,-0.000096,6.205496
0.200000,97.969823,171.041144,48.037615,10.146030,-0.034163,-0.000070,6.202841
0.200000,99.990911,170.875816,50.065454,10.139196,-0.034171,-0.000043,6.200310
0.200000,102.010223,170.705613,52.091926,10.132361,-0.034176,-0.000025,6.197904
0.200000,104.027769,170.530795,54.117031,10.125525,-0.034178,-0.000008,6.195621
0.200000,106.043559,170.351619,56.140769,10.118690,-0.034178,0.000002,6.193463
0.200000,108.057608,170.168343,58.163140,10.111855,-0.034174,0.000017,6.191430
0.200000,110.069931,169.981222,60.184145,10.105022,-0.034167,0.000037,6.189520
