dt,x,y,position,velocity,acceleration,jerk,heading
0.200000,49.975359,218.496456,0.200000,2.000000,10.000000,50.000000,0.029901
0.200000,50.508689,218.513787,0.733612,2.668058,3.340288,-33.298560,0.034973
0.200000,51.414512,218.549329,1.640131,4.532597,9.322699,29.912056,0.043472
0.200000,52.681040,218.612020,2.908211,6.340397,9.039000,-1.418497,0.055463
0.200000,54.306484,218.714939,4.536909,8.143494,9.015481,-0.117594,0.071033
0.200000,56.108399,218.858962,6.344570,9.038306,4.474061,-22.707103,0.088518
0.200000,57.905573,219.034439,8.150291,9.028602,-0.048518,-22.612894,0.106177
0.200000,59.697668,219.241573,9.954317,9.020129,-0.042364,0.030771,0.123991
0.200000,61.484350,219.480525,11.756907,9.012951,-0.035890,0.032369,0.141935
0.200000,63.265291,219.751421,13.558333,9.007131,-0.029099,0.033957,0.159985
0.200000,65.040173,220.054344,15.358879,9.002731,-0.022002,0.035484,0.178114
0.200000,66.808687,220.389335,17.158841,8.999807,-0.014622,0.036899,0.196296
0.200000,68.570564,220.756399,18.958549,8.998539,-0.006337,0.041429,0.214503
0.200000,70.325507,221.155488,20.758298,8.998745,0.001027,0.036816,0.232706
0.200000,72.073247,221.586515,22.558403,9.000527,0.008910,0.039420,0.250874
0.200000,73.813573,222.049357,24.359224,9.004105,0.017892,0.044909,0.268980
0.200000,75.546219,222.543831,26.161047,9.009116,0.025055,0.035815,0.286993
0.200000,77.271012,223.069730,27.964233,9.015931,0.034074,0.045094,0.304884
0.200000,78.987735,223.626786,29.769074,9.024205,0.041369,0.036473,0.322623
0.200000,80.696229,224.214700,31.575893,9.034092,0.049436,0.040338,0.340182
0.200000,82.396347,224.833133,33.384998,9.045525,0.057163,0.038636,0.357535
0.200000,84.087949,225.481697,35.196669,9.058358,0.064168,0.035025,0.374653
0.200000,85.770928,226.159974,37.011188,9.072592,0.071166,0.034989,0.391513
0.200000,87.445199,226.867506,38.828819,9.088158,0.077832,0.033331,0.408090
0.200000,89.110695,227.603801,40.649810,9.104954,0.083980,0.030740,0.424362
0.200000,90.767367,228.368334,42.474385,9.122873,0.089592,0.028059,0.440308
0.200000,92.415192,229.160549,44.302753,9.141844,0.094858,0.026328,0.455909
0.200000,94.054170,229.979863,46.135108,9.161774,0.099649,0.023955,0.471148
0.200000,95.684323,230.825666,47.971621,9.182567,0.103964,0.021573,0.486008
0.200000,97.305694,231.697327,49.812447,9.204128,0.107806,0.019211,0.500477
0.200000,98.918351,232.594194,51.657720,9.226365,0.111185,0.016896,0.514542
0.200000,100.522383,233.515596,53.507558,9.249189,0.114119,0.014667,0.528192
0.200000,102.117902,234.460847,55.362060,9.272511,0.116613,0.012471,0.541418
